istNo;tarih;enDusuk;enYuksek;hadise;enDusukNem;enYuksekNem;ruzgarYon;ruzgarHiz
91904;2024-06-13T00:00:00.000Z;18;36;SCK;19;48;293;9
91904;2024-06-14T00:00:00.000Z;18;37;SCK;18;58;265;11
91901;2024-06-10T00:00:00.000Z;12;30;AB;23;88;72;8
91901;2024-06-11T00:00:00.000Z;15;33;AB;19;62;281;10
91901;2024-06-12T00:00:00.000Z;17;35;SCK;18;60;279;12
91901;2024-06-13T00:00:00.000Z;18;35;SCK;17;48;288;12
91901;2024-06-14T00:00:00.000Z;19;36;SCK;15;51;270;11
91905;2024-06-10T00:00:00.000Z;14;28;AB;23;87;65;9
91905;2024-06-11T00:00:00.000Z;16;32;AB;20;73;319;8
91905;2024-06-12T00:00:00.000Z;18;34;AB;17;67;305;9
91905;2024-06-13T00:00:00.000Z;20;35;SCK;17;55;298;14
91905;2024-06-14T00:00:00.000Z;20;36;SCK;17;58;292;10
91906;2024-06-10T00:00:00.000Z;17;33;AB;17;71;42;10
91906;2024-06-11T00:00:00.000Z;18;36;SCK;17;56;19;11
91906;2024-06-12T00:00:00.000Z;20;39;SCK;13;51;305;13
91906;2024-06-13T00:00:00.000Z;23;38;SCK;14;37;306;10
91906;2024-06-14T00:00:00.000Z;22;40;SCK;13;45;20;18
91912;2024-06-10T00:00:00.000Z;16;31;AB;25;74;56;7
91912;2024-06-11T00:00:00.000Z;17;34;AB;23;69;50;6
91912;2024-06-12T00:00:00.000Z;21;36;SCK;20;56;315;11
91912;2024-06-13T00:00:00.000Z;22;36;SCK;20;45;311;11
91912;2024-06-14T00:00:00.000Z;21;37;SCK;17;58;273;10
91907;2024-06-10T00:00:00.000Z;13;30;AB;27;81;89;10
91907;2024-06-11T00:00:00.000Z;16;34;AB;25;69;84;15
91907;2024-06-12T00:00:00.000Z;18;36;SCK;22;63;288;14
91907;2024-06-13T00:00:00.000Z;19;36;SCK;20;51;262;11
91907;2024-06-14T00:00:00.000Z;20;37;SCK;20;58;75;13
91909;2024-06-10T00:00:00.000Z;14;29;AB;25;74;115;8
91909;2024-06-11T00:00:00.000Z;16;33;AB;24;66;282;8
91909;2024-06-12T00:00:00.000Z;19;35;SCK;21;56;275;8
91909;2024-06-13T00:00:00.000Z;20;35;SCK;18;42;335;13
91909;2024-06-14T00:00:00.000Z;20;36;SCK;17;54;326;17
91902;2024-06-10T00:00:00.000Z;17;33;AB;20;73;68;6
91902;2024-06-11T00:00:00.000Z;19;36;SCK;18;63;279;8
91902;2024-06-12T00:00:00.000Z;22;38;SCK;19;57;16;10
91902;2024-06-13T00:00:00.000Z;23;38;SCK;18;48;334;7
91902;2024-06-14T00:00:00.000Z;23;39;SCK;15;57;330;12
93505;2024-06-10T00:00:00.000Z;19;37;SCK;21;65;306;11
93505;2024-06-11T00:00:00.000Z;21;40;SCK;13;42;273;12
93505;2024-06-12T00:00:00.000Z;23;41;SCK;16;48;286;12
93505;2024-06-13T00:00:00.000Z;24;41;SCK;15;43;327;16
93505;2024-06-14T00:00:00.000Z;25;40;SCK;16;37;228;18
93510;2024-06-10T00:00:00.000Z;21;34;AB;39;66;273;14
93510;2024-06-11T00:00:00.000Z;22;38;SCK;28;77;295;11
93510;2024-06-12T00:00:00.000Z;24;37;SCK;33;57;289;10
93510;2024-06-13T00:00:00.000Z;26;37;SCK;37;50;276;12
93510;2024-06-14T00:00:00.000Z;27;39;SCK;27;75;255;17
93503;2024-06-10T00:00:00.000Z;20;36;SCK;29;72;302;13
93503;2024-06-11T00:00:00.000Z;22;38;SCK;24;52;321;13
93503;2024-06-12T00:00:00.000Z;23;39;SCK;31;58;316;12
93503;2024-06-13T00:00:00.000Z;25;39;SCK;27;52;313;13
93503;2024-06-14T00:00:00.000Z;25;40;SCK;28;47;323;17
93508;2024-06-10T00:00:00.000Z;21;37;SCK;23;63;275;13
93508;2024-06-11T00:00:00.000Z;23;40;SCK;15;45;288;12
93508;2024-06-12T00:00:00.000Z;25;41;SCK;15;49;287;12
93508;2024-06-13T00:00:00.000Z;28;41;SCK;18;38;281;14
93508;2024-06-14T00:00:00.000Z;27;42;SCK;17;42;239;18
93511;2024-06-10T00:00:00.000Z;18;41;SCK;13;54;251;18
93511;2024-06-11T00:00:00.000Z;21;42;SCK;13;44;242;20
93511;2024-06-12T00:00:00.000Z;22;44;SCK;13;45;239;21
93511;2024-06-13T00:00:00.000Z;23;44;SCK;12;39;259;18
93511;2024-06-14T00:00:00.000Z;25;43;SCK;14;34;240;22
93512;2024-06-10T00:00:00.000Z;19;40;SCK;19;57;249;14
93512;2024-06-11T00:00:00.000Z;24;41;SCK;17;50;238;15
93512;2024-06-12T00:00:00.000Z;24;42;SCK;17;56;242;14
93512;2024-06-13T00:00:00.000Z;26;41;SCK;20;41;243;17
93512;2024-06-14T00:00:00.000Z;25;41;SCK;19;54;228;20
93529;2024-06-10T00:00:00.000Z;18;41;SCK;16;55;295;15
93529;2024-06-11T00:00:00.000Z;21;42;SCK;14;46;296;12
93529;2024-06-12T00:00:00.000Z;20;43;SCK;13;52;310;10
93529;2024-06-13T00:00:00.000Z;22;43;SCK;12;45;281;18
93529;2024-06-14T00:00:00.000Z;23;44;SCK;13;39;268;18
93513;2024-06-10T00:00:00.000Z;21;38;SCK;23;62;282;12
93513;2024-06-11T00:00:00.000Z;23;40;SCK;14;42;296;12
93513;2024-06-12T00:00:00.000Z;24;41;SCK;14;47;292;12
93513;2024-06-13T00:00:00.000Z;26;41;SCK;18;37;303;14
93513;2024-06-14T00:00:00.000Z;26;42;SCK;17;40;239;18
93530;2024-06-10T00:00:00.000Z;20;37;SCK;24;66;304;12
93530;2024-06-11T00:00:00.000Z;21;40;SCK;14;45;316;13
93530;2024-06-12T00:00:00.000Z;23;41;SCK;14;48;306;12
93530;2024-06-13T00:00:00.000Z;24;40;SCK;17;44;317;14
93530;2024-06-14T00:00:00.000Z;26;41;SCK;17;37;237;16
93515;2024-06-10T00:00:00.000Z;20;33;AB;29;60;272;11
93515;2024-06-11T00:00:00.000Z;22;34;AB;29;62;222;9
93515;2024-06-12T00:00:00.000Z;24;35;SCK;32;62;232;9
93515;2024-06-13T00:00:00.000Z;25;34;AB;40;71;214;10
93515;2024-06-14T00:00:00.000Z;26;35;SCK;35;64;228;16
93516;2024-06-10T00:00:00.000Z;23;34;AB;50;67;284;18
93516;2024-06-11T00:00:00.000Z;22;34;AB;43;75;347;10
93516;2024-06-12T00:00:00.000Z;24;33;AB;54;70;309;15
93516;2024-06-13T00:00:00.000Z;25;35;SCK;54;65;317;15
93516;2024-06-14T00:00:00.000Z;26;35;SCK;49;68;295;24
93507;2024-06-10T00:00:00.000Z;20;34;SCK;35;69;328;11
93507;2024-06-11T00:00:00.000Z;23;36;SCK;32;50;339;10
93507;2024-06-12T00:00:00.000Z;24;36;SCK;35;54;178;10
93507;2024-06-13T00:00:00.000Z;25;36;SCK;36;50;343;11
93507;2024-06-14T00:00:00.000Z;26;38;SCK;28;46;223;21
93509;2024-06-10T00:00:00.000Z;21;35;SCK;28;72;304;13
93509;2024-06-11T00:00:00.000Z;22;37;SCK;18;49;317;13
93509;2024-06-12T00:00:00.000Z;24;39;SCK;23;57;306;12
93509;2024-06-13T00:00:00.000Z;24;39;SCK;22;50;324;14
93509;2024-06-14T00:00:00.000Z;25;39;SCK;23;44;236;16
93517;2024-06-10T00:00:00.000Z;23;34;AB;35;60;264;15
93517;2024-06-11T00:00:00.000Z;24;36;SCK;32;57;250;12
93517;2024-06-12T00:00:00.000Z;27;37;SCK;35;53;277;11
93517;2024-06-13T00:00:00.000Z;28;37;SCK;32;46;287;15
93517;2024-06-14T00:00:00.000Z;30;39;SCK;29;59;286;18
93518;2024-06-10T00:00:00.000Z;20;36;SCK;25;68;278;13
93518;2024-06-11T00:00:00.000Z;21;39;SCK;17;55;296;11
93518;2024-06-12T00:00:00.000Z;23;40;SCK;18;56;291;12
93518;2024-06-13T00:00:00.000Z;26;40;SCK;21;45;284;13
93518;2024-06-14T00:00:00.000Z;25;41;SCK;19;45;241;17
93519;2024-06-10T00:00:00.000Z;18;39;SCK;21;58;276;10
93519;2024-06-11T00:00:00.000Z;21;41;SCK;14;35;283;11
93519;2024-06-12T00:00:00.000Z;23;42;SCK;14;45;289;13
93519;2024-06-13T00:00:00.000Z;26;42;SCK;13;33;273;13
93519;2024-06-14T00:00:00.000Z;26;41;SCK;16;35;231;18
93521;2024-06-10T00:00:00.000Z;20;39;SCK;13;54;259;17
93521;2024-06-11T00:00:00.000Z;21;40;SCK;15;50;241;18
93521;2024-06-12T00:00:00.000Z;23;42;SCK;13;48;235;16
93521;2024-06-13T00:00:00.000Z;24;42;SCK;13;38;262;20
93521;2024-06-14T00:00:00.000Z;25;42;SCK;13;35;272;24
93501;2024-06-10T00:00:00.000Z;21;35;SCK;29;76;304;13
93501;2024-06-11T00:00:00.000Z;22;37;SCK;20;53;324;14
93501;2024-06-12T00:00:00.000Z;24;39;SCK;30;63;317;12
93501;2024-06-13T00:00:00.000Z;25;39;SCK;26;55;311;13
93501;2024-06-14T00:00:00.000Z;25;39;SCK;29;51;323;17
93520;2024-06-10T00:00:00.000Z;18;39;SCK;19;64;248;17
93520;2024-06-11T00:00:00.000Z;22;40;SCK;15;44;248;16
93520;2024-06-12T00:00:00.000Z;25;42;SCK;15;42;250;17
93520;2024-06-13T00:00:00.000Z;26;41;SCK;17;33;243;19
93520;2024-06-14T00:00:00.000Z;25;42;SCK;18;47;250;23
93502;2024-06-10T00:00:00.000Z;18;38;SCK;23;64;280;10
93502;2024-06-11T00:00:00.000Z;21;41;SCK;14;42;258;13
93502;2024-06-12T00:00:00.000Z;23;42;SCK;17;47;269;12
93502;2024-06-13T00:00:00.000Z;24;42;SCK;16;44;320;14
93502;2024-06-14T00:00:00.000Z;25;41;SCK;17;37;203;18
93522;2024-06-10T00:00:00.000Z;20;38;SCK;21;61;281;11
93522;2024-06-11T00:00:00.000Z;22;40;SCK;15;52;257;12
93522;2024-06-12T00:00:00.000Z;23;42;SCK;16;54;287;10
93522;2024-06-13T00:00:00.000Z;26;41;SCK;18;45;283;14
93522;2024-06-14T00:00:00.000Z;26;41;SCK;18;53;240;16
93506;2024-06-10T00:00:00.000Z;22;34;SCK;31;69;300;13
93506;2024-06-11T00:00:00.000Z;24;37;SCK;28;55;326;13
93506;2024-06-12T00:00:00.000Z;26;37;SCK;33;58;319;12
93506;2024-06-13T00:00:00.000Z;27;38;SCK;33;53;315;12
93506;2024-06-14T00:00:00.000Z;28;38;SCK;32;49;328;18
93524;2024-06-10T00:00:00.000Z;21;36;SCK;27;59;360;18
93524;2024-06-11T00:00:00.000Z;21;37;SCK;25;61;227;16
93524;2024-06-12T00:00:00.000Z;23;38;SCK;25;53;226;14
93524;2024-06-13T00:00:00.000Z;25;39;SCK;29;45;236;14
93524;2024-06-14T00:00:00.000Z;26;37;SCK;27;55;227;17
93525;2024-06-10T00:00:00.000Z;20;35;SCK;24;52;254;14
93525;2024-06-11T00:00:00.000Z;20;37;SCK;15;64;261;16
93525;2024-06-12T00:00:00.000Z;22;39;SCK;18;55;257;12
93525;2024-06-13T00:00:00.000Z;24;38;SCK;22;48;256;15
93525;2024-06-14T00:00:00.000Z;25;41;SCK;17;49;234;17
93526;2024-06-10T00:00:00.000Z;19;41;SCK;18;50;261;15
93526;2024-06-11T00:00:00.000Z;20;42;SCK;14;44;260;15
93526;2024-06-12T00:00:00.000Z;20;43;SCK;13;47;269;15
93526;2024-06-13T00:00:00.000Z;24;44;SCK;15;34;300;19
93526;2024-06-14T00:00:00.000Z;23;44;SCK;15;35;246;22
93527;2024-06-10T00:00:00.000Z;20;39;SCK;21;63;235;12
93527;2024-06-11T00:00:00.000Z;22;41;SCK;17;52;251;15
93527;2024-06-12T00:00:00.000Z;24;42;SCK;16;48;251;14
93527;2024-06-13T00:00:00.000Z;26;42;SCK;17;45;308;16
93527;2024-06-14T00:00:00.000Z;26;41;SCK;17;42;230;17
93528;2024-06-10T00:00:00.000Z;23;34;AB;21;59;358;16
93528;2024-06-11T00:00:00.000Z;24;37;SCK;20;44;180;6
93528;2024-06-12T00:00:00.000Z;25;37;SCK;21;53;164;6
93528;2024-06-13T00:00:00.000Z;26;38;SCK;22;47;1;9
93528;2024-06-14T00:00:00.000Z;27;37;SCK;20;48;210;21
93514;2024-06-10T00:00:00.000Z;22;32;AB;35;59;346;20
93514;2024-06-11T00:00:00.000Z;22;33;AB;45;66;193;18
93514;2024-06-12T00:00:00.000Z;22;34;AB;52;75;184;11
93514;2024-06-13T00:00:00.000Z;22;34;AB;54;80;156;8
93514;2024-06-14T00:00:00.000Z;23;35;SCK;46;68;186;18
93504;2024-06-10T00:00:00.000Z;18;36;SCK;23;72;273;13
93504;2024-06-11T00:00:00.000Z;20;39;SCK;16;58;293;10
93504;2024-06-12T00:00:00.000Z;21;39;SCK;20;65;289;11
93504;2024-06-13T00:00:00.000Z;25;40;SCK;21;50;281;13
93504;2024-06-14T00:00:00.000Z;24;41;SCK;18;51;318;16
93523;2024-06-10T00:00:00.000Z;20;40;SCK;11;47;255;18
93523;2024-06-11T00:00:00.000Z;22;41;SCK;12;37;239;20
93523;2024-06-12T00:00:00.000Z;23;43;SCK;11;35;225;17
93523;2024-06-13T00:00:00.000Z;25;43;SCK;11;28;272;20
93523;2024-06-14T00:00:00.000Z;24;42;SCK;12;33;263;24
93605;2024-06-10T00:00:00.000Z;10;23;GSY;57;95;303;11
93605;2024-06-11T00:00:00.000Z;10;22;GSY;59;94;21;8
93605;2024-06-12T00:00:00.000Z;10;24;GSY;46;93;18;16
93605;2024-06-13T00:00:00.000Z;10;25;GSY;42;92;94;9
93605;2024-06-14T00:00:00.000Z;10;26;PB;31;92;71;14
93606;2024-06-10T00:00:00.000Z;9;21;GSY;59;91;134;11
93606;2024-06-11T00:00:00.000Z;10;21;GSY;55;88;122;12
93606;2024-06-12T00:00:00.000Z;9;22;GSY;53;91;59;8
93606;2024-06-13T00:00:00.000Z;9;24;GSY;39;91;359;8
93606;2024-06-14T00:00:00.000Z;9;25;PB;33;91;14;7
93607;2024-06-10T00:00:00.000Z;12;21;GSY;55;83;145;7
93607;2024-06-11T00:00:00.000Z;11;21;GSY;62;84;111;10
93607;2024-06-12T00:00:00.000Z;12;22;GSY;55;85;325;9
93607;2024-06-13T00:00:00.000Z;12;25;GSY;42;84;23;9
93607;2024-06-14T00:00:00.000Z;12;25;PB;39;83;49;8
93608;2024-06-10T00:00:00.000Z;12;25;GSY;49;88;86;6
93608;2024-06-11T00:00:00.000Z;12;24;GSY;60;81;79;8
93608;2024-06-12T00:00:00.000Z;12;28;GSY;36;84;249;5
93608;2024-06-13T00:00:00.000Z;12;28;PB;29;83;111;8
93608;2024-06-14T00:00:00.000Z;12;29;PB;26;77;95;9
93601;2024-06-10T00:00:00.000Z;9;22;KGY;55;93;49;11
93601;2024-06-11T00:00:00.000Z;9;22;GSY;57;90;34;9
93601;2024-06-12T00:00:00.000Z;9;23;GSY;45;92;228;6
93601;2024-06-13T00:00:00.000Z;9;24;PB;39;91;92;12
93601;2024-06-14T00:00:00.000Z;8;25;PB;33;89;58;8
93602;2024-06-10T00:00:00.000Z;5;19;GSY;61;96;267;7
93602;2024-06-11T00:00:00.000Z;5;18;GSY;64;95;341;6
93602;2024-06-12T00:00:00.000Z;6;21;GSY;50;95;68;12
93602;2024-06-13T00:00:00.000Z;5;21;PB;38;93;350;11
93602;2024-06-14T00:00:00.000Z;6;22;PB;36;82;336;10
93603;2024-06-10T00:00:00.000Z;6;21;GSY;53;92;316;8
93603;2024-06-11T00:00:00.000Z;7;21;GSY;55;87;128;5
93603;2024-06-12T00:00:00.000Z;6;24;GSY;43;93;90;6
93603;2024-06-13T00:00:00.000Z;6;25;PB;37;93;33;6
93603;2024-06-14T00:00:00.000Z;6;25;PB;31;89;19;7
93604;2024-06-10T00:00:00.000Z;9;22;GSY;59;95;122;6
93604;2024-06-11T00:00:00.000Z;9;21;GSY;55;93;121;12
93604;2024-06-12T00:00:00.000Z;9;22;GSY;51;96;307;5
93604;2024-06-13T00:00:00.000Z;9;24;PB;41;95;73;7
93604;2024-06-14T00:00:00.000Z;9;25;PB;36;95;34;8
94905;2024-06-10T00:00:00.000Z;9;29;GSY;25;89;213;17
94905;2024-06-11T00:00:00.000Z;9;27;GSY;29;81;70;7
94905;2024-06-12T00:00:00.000Z;8;29;PB;26;87;283;5
94905;2024-06-13T00:00:00.000Z;10;30;AB;22;82;25;7
94905;2024-06-14T00:00:00.000Z;11;31;AB;21;67;315;6
94903;2024-06-10T00:00:00.000Z;12;30;GSY;19;60;213;15
94903;2024-06-11T00:00:00.000Z;12;29;PB;25;63;259;5
94903;2024-06-12T00:00:00.000Z;12;30;PB;20;65;320;9
94903;2024-06-13T00:00:00.000Z;13;32;AB;16;58;311;10
94903;2024-06-14T00:00:00.000Z;13;32;AB;15;52;296;8
94904;2024-06-10T00:00:00.000Z;13;28;GSY;17;56;212;17
94904;2024-06-11T00:00:00.000Z;13;28;PB;21;58;244;8
94904;2024-06-12T00:00:00.000Z;13;29;PB;19;69;320;10
94904;2024-06-13T00:00:00.000Z;14;31;AB;16;63;314;11
94904;2024-06-14T00:00:00.000Z;15;31;AB;14;50;15;7
94906;2024-06-10T00:00:00.000Z;10;26;GSY;27;73;195;14
94906;2024-06-11T00:00:00.000Z;10;26;GSY;27;67;18;8
94906;2024-06-12T00:00:00.000Z;11;27;PB;26;78;85;5
94906;2024-06-13T00:00:00.000Z;12;28;AB;21;75;11;8
94906;2024-06-14T00:00:00.000Z;12;29;AB;19;67;99;11
94901;2024-06-10T00:00:00.000Z;15;29;GSY;19;59;227;16
94901;2024-06-11T00:00:00.000Z;15;28;PB;25;63;16;9
94901;2024-06-12T00:00:00.000Z;14;29;PB;20;67;309;7
94901;2024-06-13T00:00:00.000Z;16;30;AB;16;62;306;7
94901;2024-06-14T00:00:00.000Z;17;31;AB;15;56;317;7
94902;2024-06-10T00:00:00.000Z;11;27;GSY;30;61;207;19
94902;2024-06-11T00:00:00.000Z;10;26;GSY;35;67;10;7
94902;2024-06-12T00:00:00.000Z;9;26;PB;38;82;57;8
94902;2024-06-13T00:00:00.000Z;10;29;AB;28;73;360;7
94902;2024-06-14T00:00:00.000Z;10;29;AB;24;63;2;7
95604;2024-06-10T00:00:00.000Z;21;33;GSY;26;57;191;13
95604;2024-06-11T00:00:00.000Z;20;35;SCK;20;60;16;10
95604;2024-06-12T00:00:00.000Z;22;36;SCK;22;58;19;12
95604;2024-06-13T00:00:00.000Z;23;38;SCK;17;49;22;13
95604;2024-06-14T00:00:00.000Z;25;39;SCK;16;42;23;15
95605;2024-06-10T00:00:00.000Z;18;32;GSY;22;52;52;7
95605;2024-06-11T00:00:00.000Z;17;33;AB;23;49;298;7
95605;2024-06-12T00:00:00.000Z;17;34;AB;22;42;303;10
95605;2024-06-13T00:00:00.000Z;19;35;SCK;20;42;329;11
95605;2024-06-14T00:00:00.000Z;19;36;SCK;18;39;324;13
95606;2024-06-10T00:00:00.000Z;20;36;SCK;24;66;36;5
95606;2024-06-11T00:00:00.000Z;20;37;SCK;21;65;284;8
95606;2024-06-12T00:00:00.000Z;20;38;SCK;22;68;262;7
95606;2024-06-13T00:00:00.000Z;21;40;SCK;17;62;328;9
95606;2024-06-14T00:00:00.000Z;22;40;SCK;18;58;340;10
95601;2024-06-10T00:00:00.000Z;22;34;GSY;20;65;47;8
95601;2024-06-11T00:00:00.000Z;22;33;AB;20;70;340;7
95601;2024-06-12T00:00:00.000Z;22;34;AB;20;69;268;5
95601;2024-06-13T00:00:00.000Z;24;36;SCK;17;64;78;6
95601;2024-06-14T00:00:00.000Z;24;36;SCK;17;63;330;10
95607;2024-06-10T00:00:00.000Z;15;29;GSY;28;57;339;7
95607;2024-06-11T00:00:00.000Z;14;30;AB;26;59;285;11
95607;2024-06-12T00:00:00.000Z;15;31;AB;25;61;303;9
95607;2024-06-13T00:00:00.000Z;16;32;AB;21;57;297;11
95607;2024-06-14T00:00:00.000Z;16;34;AB;20;52;351;11
95603;2024-06-10T00:00:00.000Z;22;33;GSY;21;58;110;8
95603;2024-06-11T00:00:00.000Z;22;33;AB;19;61;287;8
95603;2024-06-12T00:00:00.000Z;21;33;AB;20;67;70;7
95603;2024-06-13T00:00:00.000Z;23;34;AB;16;63;72;7
95603;2024-06-14T00:00:00.000Z;24;35;SCK;16;62;316;12
95602;2024-06-10T00:00:00.000Z;20;33;GSY;22;56;50;11
95602;2024-06-11T00:00:00.000Z;20;34;AB;20;59;55;9
95602;2024-06-12T00:00:00.000Z;20;35;SCK;21;68;49;11
95602;2024-06-13T00:00:00.000Z;21;36;SCK;18;67;48;12
95602;2024-06-14T00:00:00.000Z;24;37;SCK;18;65;46;12
96008;2024-06-10T00:00:00.000Z;11;29;PB;33;96;343;12
96008;2024-06-11T00:00:00.000Z;10;31;AB;16;87;359;11
96008;2024-06-12T00:00:00.000Z;12;34;AB;18;76;340;11
96008;2024-06-13T00:00:00.000Z;14;35;SCK;20;65;346;11
96008;2024-06-14T00:00:00.000Z;15;36;SCK;21;65;51;12
96009;2024-06-10T00:00:00.000Z;6;27;PB;32;96;345;16
96009;2024-06-11T00:00:00.000Z;7;29;AB;25;92;344;14
96009;2024-06-12T00:00:00.000Z;10;32;AB;20;64;338;15
96009;2024-06-13T00:00:00.000Z;13;33;AB;21;42;330;13
96009;2024-06-14T00:00:00.000Z;13;33;PB;22;61;310;12
96006;2024-06-10T00:00:00.000Z;10;21;PB;47;96;14;12
96006;2024-06-11T00:00:00.000Z;12;25;AB;32;84;326;11
96006;2024-06-12T00:00:00.000Z;14;27;AB;28;77;334;11
96006;2024-06-13T00:00:00.000Z;16;27;AB;28;71;9;12
96006;2024-06-14T00:00:00.000Z;17;28;PB;26;63;4;12
96010;2024-06-10T00:00:00.000Z;13;32;PB;29;94;352;13
96010;2024-06-11T00:00:00.000Z;16;37;SCK;14;69;342;12
96010;2024-06-12T00:00:00.000Z;19;39;SCK;13;60;348;13
96010;2024-06-13T00:00:00.000Z;19;39;SCK;16;54;360;12
96010;2024-06-14T00:00:00.000Z;21;42;SCK;15;51;350;10
96001;2024-06-10T00:00:00.000Z;14;30;PB;31;96;10;13
96001;2024-06-11T00:00:00.000Z;16;33;AB;19;81;13;11
96001;2024-06-12T00:00:00.000Z;18;36;SCK;17;56;15;12
96001;2024-06-13T00:00:00.000Z;20;37;SCK;19;46;11;13
96001;2024-06-14T00:00:00.000Z;20;39;SCK;18;54;272;8
96011;2024-06-10T00:00:00.000Z;14;32;PB;29;90;359;14
96011;2024-06-11T00:00:00.000Z;16;36;SCK;14;74;326;13
96011;2024-06-12T00:00:00.000Z;19;39;SCK;13;60;334;14
96011;2024-06-13T00:00:00.000Z;21;39;SCK;16;55;358;15
96011;2024-06-14T00:00:00.000Z;22;40;SCK;15;53;32;13
96004;2024-06-10T00:00:00.000Z;14;31;PB;25;87;39;13
96004;2024-06-11T00:00:00.000Z;13;34;AB;17;83;302;10
96004;2024-06-12T00:00:00.000Z;17;37;SCK;15;59;41;12
96004;2024-06-13T00:00:00.000Z;20;37;SCK;16;43;38;16
96004;2024-06-14T00:00:00.000Z;20;38;SCK;16;57;289;10
96012;2024-06-10T00:00:00.000Z;12;29;PB;42;96;18;11
96012;2024-06-11T00:00:00.000Z;12;33;AB;26;92;26;9
96012;2024-06-12T00:00:00.000Z;15;36;SCK;24;82;17;7
96012;2024-06-13T00:00:00.000Z;16;36;SCK;28;80;30;8
96012;2024-06-14T00:00:00.000Z;17;37;SCK;24;73;21;8
96007;2024-06-10T00:00:00.000Z;8;27;PB;29;96;341;14
96007;2024-06-11T00:00:00.000Z;10;30;AB;20;84;358;13
96007;2024-06-12T00:00:00.000Z;12;33;AB;18;62;12;14
96007;2024-06-13T00:00:00.000Z;14;33;AB;18;51;351;15
96007;2024-06-14T00:00:00.000Z;15;34;PB;20;64;293;16
96002;2024-06-10T00:00:00.000Z;13;32;PB;24;90;38;14
96002;2024-06-11T00:00:00.000Z;15;35;SCK;16;66;33;13
96002;2024-06-12T00:00:00.000Z;19;38;SCK;14;52;42;19
96002;2024-06-13T00:00:00.000Z;20;38;SCK;15;48;37;19
96002;2024-06-14T00:00:00.000Z;20;40;SCK;14;47;17;14
96005;2024-06-10T00:00:00.000Z;10;27;PB;30;96;331;14
96005;2024-06-11T00:00:00.000Z;11;30;AB;21;79;344;12
96005;2024-06-12T00:00:00.000Z;14;32;AB;19;62;357;12
96005;2024-06-13T00:00:00.000Z;15;33;AB;19;53;331;13
96005;2024-06-14T00:00:00.000Z;16;33;PB;20;67;295;15
96003;2024-06-10T00:00:00.000Z;13;30;PB;26;89;46;16
96003;2024-06-11T00:00:00.000Z;15;34;AB;17;69;354;11
96003;2024-06-12T00:00:00.000Z;18;36;SCK;14;60;350;13
96003;2024-06-13T00:00:00.000Z;19;37;SCK;15;49;346;12
96003;2024-06-14T00:00:00.000Z;20;38;SCK;15;54;306;12
94409;2024-06-10T00:00:00.000Z;13;31;PB;26;72;345;17
94409;2024-06-11T00:00:00.000Z;14;33;AB;12;55;335;20
94409;2024-06-12T00:00:00.000Z;16;36;SCK;12;38;344;19
94409;2024-06-13T00:00:00.000Z;17;36;SCK;14;38;340;20
94409;2024-06-14T00:00:00.000Z;18;37;SCK;12;41;345;18
94410;2024-06-10T00:00:00.000Z;15;27;PB;34;76;350;19
94410;2024-06-11T00:00:00.000Z;16;30;AB;23;67;330;20
94410;2024-06-12T00:00:00.000Z;19;32;AB;20;51;331;20
94410;2024-06-13T00:00:00.000Z;21;34;AB;20;42;341;22
94410;2024-06-14T00:00:00.000Z;22;34;AB;18;46;340;20
94411;2024-06-10T00:00:00.000Z;14;28;PB;25;61;358;18
94411;2024-06-11T00:00:00.000Z;15;31;AB;15;49;324;21
94411;2024-06-12T00:00:00.000Z;17;33;AB;12;36;331;20
94411;2024-06-13T00:00:00.000Z;19;33;AB;14;31;357;21
94411;2024-06-14T00:00:00.000Z;20;34;AB;12;31;4;20
94404;2024-06-10T00:00:00.000Z;12;32;PB;22;58;344;16
94404;2024-06-11T00:00:00.000Z;13;33;AB;13;46;320;23
94404;2024-06-12T00:00:00.000Z;14;36;AB;9;29;339;19
94404;2024-06-13T00:00:00.000Z;15;37;SCK;12;31;336;21
94404;2024-06-14T00:00:00.000Z;16;38;SCK;9;35;342;19
94412;2024-06-10T00:00:00.000Z;12;30;PB;27;79;350;20
94412;2024-06-11T00:00:00.000Z;13;33;AB;12;65;340;21
94412;2024-06-12T00:00:00.000Z;15;35;SCK;16;48;343;21
94412;2024-06-13T00:00:00.000Z;16;36;SCK;17;44;346;21
94412;2024-06-14T00:00:00.000Z;17;37;SCK;16;48;348;20
94405;2024-06-10T00:00:00.000Z;18;31;PB;28;76;292;10
94405;2024-06-11T00:00:00.000Z;18;32;AB;16;64;313;12
94405;2024-06-12T00:00:00.000Z;19;35;SCK;11;43;326;12
94405;2024-06-13T00:00:00.000Z;20;36;SCK;10;47;330;13
94405;2024-06-14T00:00:00.000Z;21;37;SCK;10;49;327;12
94413;2024-06-10T00:00:00.000Z;12;29;PB;29;91;357;15
94413;2024-06-11T00:00:00.000Z;12;32;AB;14;75;348;16
94413;2024-06-12T00:00:00.000Z;13;34;AB;17;54;347;16
94413;2024-06-13T00:00:00.000Z;14;34;AB;18;58;344;17
94413;2024-06-14T00:00:00.000Z;14;35;SCK;16;59;360;15
94414;2024-06-10T00:00:00.000Z;13;28;PB;28;80;331;18
94414;2024-06-11T00:00:00.000Z;13;30;AB;14;67;322;22
94414;2024-06-12T00:00:00.000Z;15;32;AB;14;44;326;21
94414;2024-06-13T00:00:00.000Z;16;33;AB;17;43;321;22
